timestamp,device_id,device_type,cpu_usage,memory_usage,bandwidth_mbps,latency_ms,packet_loss_percent,error_rate_percent,tcp_connections,udp_connections,disk_io_percent,temperature_c,issue_detected
2023-01-08 12:10:00,DEV-028,Workstation,87.92,56.63,640.0,4.29,0.31,0.09,182,60,11.45,47.7,none
2023-01-08 12:15:00,DEV-018,Firewall,38.54,33.01,336.32,7.88,0.61,0.03,111,72,25.86,48.0,none
2023-01-08 12:20:00,DEV-007,Firewall,50.73,24.37,533.58,7.85,0.9,0.12,220,92,28.34,45.2,none
2023-01-08 12:25:00,DEV-026,Server,22.04,31.75,527.24,4.58,0.0,0.05,140,94,19.87,44.6,none
2023-01-08 12:30:00,DEV-048,Switch,18.96,42.53,697.87,5.31,0.05,0.04,167,75,19.4,41.9,none
2023-01-08 12:35:00,DEV-038,Switch,41.31,38.65,472.01,3.3,0.78,0.09,168,56,33.87,51.4,none
2023-01-08 12:40:00,DEV-044,Switch,5.12,32.64,571.65,2.36,0.46,0.12,144,90,14.45,33.8,none
2023-01-08 12:45:00,DEV-001,Router,48.5,53.97,875.55,1.0,0.73,0.0,202,89,12.38,48.9,none
2023-01-08 12:50:00,DEV-001,Server,80.0,45.87,530.89,8.49,1.04,0.07,181,87,8.7,41.5,high_cpu
2023-01-08 12:55:00,DEV-044,Server,68.81,46.56,649.97,4.58,0.34,0.1,142,50,11.97,48.5,none
2023-01-08 13:00:00,DEV-047,Firewall,28.06,42.57,535.24,5.63,0.84,0.05,167,95,27.89,37.9,none
2023-01-08 13:05:00,DEV-003,Router,37.59,62.86,485.13,5.97,0.73,0.05,205,89,24.16,36.7,none
2023-01-08 13:10:00,DEV-004,Workstation,45.69,48.34,743.63,4.38,0.2,0.07,134,57,30.32,51.6,none
2023-01-08 13:15:00,DEV-014,Workstation,30.84,37.55,227.68,6.39,1.0,0.07,146,88,33.8,46.0,none
2023-01-08 13:20:00,DEV-046,Router,36.71,44.42,85.87,2.11,0.26,0.15,139,69,15.62,44.3,bandwidth_saturation
2023-01-08 13:25:00,DEV-009,Server,59.31,40.45,382.06,5.05,1.03,0.07,114,69,21.03,48.4,none
2023-01-08 13:30:00,DEV-042,Workstation,48.88,29.72,357.37,4.35,0.71,0.04,131,68,27.53,47.6,none
2023-01-08 13:35:00,DEV-012,Router,47.34,58.33,454.15,2.63,0.15,0.01,136,72,26.3,45.1,none
2023-01-08 13:40:00,DEV-017,Firewall,26.43,40.88,344.15,7.05,0.26,0.04,174,91,6.21,49.3,none
2023-01-08 13:45:00,DEV-005,Server,22.66,37.78,528.05,6.17,0.63,0.1,137,88,19.05,54.0,none
2023-01-08 13:50:00,DEV-018,Server,42.58,31.19,428.36,5.1,0.89,0.17,138,61,11.51,46.3,none
2023-01-08 13:55:00,DEV-043,Firewall,68.35,48.74,260.91,3.55,0.31,0.06,138,87,25.46,50.5,none
2023-01-08 14:00:00,DEV-050,Router,41.65,18.83,341.4,4.68,0.54,0.14,151,81,21.9,43.7,none
2023-01-08 14:05:00,DEV-004,Server,35.1,55.79,487.41,4.94,0.49,0.16,116,115,10.59,41.7,none
2023-01-08 14:10:00,DEV-004,Firewall,44.97,54.64,289.48,2.81,0.58,0.22,187,75,0.65,45.4,none
2023-01-08 14:15:00,DEV-017,Switch,39.23,37.69,372.39,5.32,0.22,0.19,195,93,20.72,41.7,none
2023-01-08 14:20:00,DEV-032,Switch,33.49,61.95,630.3,5.41,0.78,0.13,161,99,24.14,49.3,none
2023-01-08 14:25:00,DEV-012,Server,36.22,39.23,417.78,3.67,0.02,0.05,121,69,32.5,44.2,none
2023-01-08 14:30:00,DEV-035,Server,37.43,45.56,738.14,3.85,0.43,0.09,184,106,23.8,51.2,none
2023-01-08 14:35:00,DEV-042,Router,36.47,40.21,676.81,5.98,0.28,0.15,143,73,27.14,44.6,none
2023-01-08 14:40:00,DEV-046,Firewall,39.64,50.23,382.56,5.77,0.9,0.05,163,63,28.17,50.1,none
2023-01-08 14:45:00,DEV-005,Router,28.49,68.8,665.99,6.41,0.7,0.15,120,83,23.07,43.0,none
2023-01-08 14:50:00,DEV-017,Server,40.78,57.07,436.73,4.89,3.0,0.01,173,79,20.38,40.1,packet_loss
2023-01-08 14:55:00,DEV-010,Router,31.03,55.45,500.12,5.06,0.56,0.04,168,54,12.48,39.8,none
2023-01-08 15:00:00,DEV-043,Server,31.18,38.06,499.82,3.19,0.8,0.14,144,70,15.37,43.4,none
2023-01-08 15:05:00,DEV-045,Firewall,12.81,30.77,629.02,5.6,0.99,0.09,139,71,17.45,41.7,none
2023-01-08 15:10:00,DEV-037,Router,37.88,42.64,423.51,7.5,1.07,0.16,166,95,34.85,48.8,none
2023-01-08 15:15:00,DEV-050,Server,25.04,47.0,593.94,3.01,0.41,0.16,95,54,18.59,46.8,none
2023-01-08 15:20:00,DEV-026,Router,13.45,40.77,673.07,5.14,0.78,0.07,125,96,22.95,39.1,none
2023-01-08 15:25:00,DEV-001,Server,21.81,61.07,361.32,6.87,0.36,0.1,158,37,8.3,45.4,none
2023-01-08 15:30:00,DEV-050,Server,22.96,54.25,259.08,6.13,0.09,0.08,118,118,9.28,44.4,none
2023-01-08 15:35:00,DEV-035,Firewall,7.92,61.49,560.19,5.27,0.94,0.11,156,82,24.51,42.5,none
2023-01-08 15:40:00,DEV-020,Server,30.61,52.02,541.61,4.77,0.08,1.0,130,99,21.41,38.5,high_errors
2023-01-08 15:45:00,DEV-006,Firewall,52.61,45.35,700.3,4.64,0.71,0.01,134,54,17.0,47.4,none
2023-01-08 15:50:00,DEV-022,Router,24.76,52.66,371.51,6.77,0.89,0.15,139,37,24.66,44.4,none
2023-01-08 15:55:00,DEV-049,Firewall,19.16,35.62,715.16,2.73,0.64,0.11,139,92,33.06,43.5,none
2023-01-08 16:00:00,DEV-012,Workstation,30.19,49.76,637.74,4.74,4.08,0.0,126,57,25.48,43.8,packet_loss
2023-01-08 16:05:00,DEV-043,Switch,29.59,42.19,369.47,8.11,0.89,0.18,170,79,32.92,41.6,none
2023-01-08 16:10:00,DEV-025,Router,20.77,35.08,578.43,3.48,0.45,0.02,164,49,12.54,51.1,none
2023-01-08 16:15:00,DEV-023,Server,51.54,46.79,541.35,3.94,0.27,0.66,104,85,20.39,40.3,high_errors
2023-01-08 16:20:00,DEV-029,Switch,57.37,49.59,603.78,4.03,0.5,0.13,154,112,18.37,42.5,none
2023-01-08 16:25:00,DEV-013,Router,43.36,27.13,638.64,2.4,0.69,0.07,164,98,21.23,39.0,none
2023-01-08 16:30:00,DEV-038,Switch,20.39,33.56,215.75,7.25,0.53,0.04,193,65,22.0,40.9,none
2023-01-08 16:35:00,DEV-005,Workstation,3.57,25.93,432.73,6.8,0.6,0.11,89,105,21.79,44.4,none
2023-01-08 16:40:00,DEV-032,Workstation,50.83,57.28,673.19,4.51,0.2,0.15,109,118,20.22,39.7,none
2023-01-08 16:45:00,DEV-029,Router,80.0,26.98,521.05,4.99,0.13,0.08,108,91,19.56,43.1,high_cpu
2023-01-08 16:50:00,DEV-022,Router,14.53,38.71,437.79,5.64,0.55,0.14,135,42,27.93,40.3,none
2023-01-08 16:55:00,DEV-014,Workstation,17.25,41.79,545.34,3.94,0.34,0.08,192,79,12.26,40.2,none
2023-01-08 17:00:00,DEV-044,Workstation,30.09,45.17,572.6,5.25,0.25,0.08,172,57,16.27,48.0,none
2023-01-08 17:05:00,DEV-038,Switch,46.99,40.0,438.32,2.36,0.66,0.17,226,87,19.59,40.4,none
2023-01-08 17:10:00,DEV-003,Switch,5.67,44.44,852.55,7.54,0.83,0.11,160,31,26.1,42.1,none
2023-01-08 17:15:00,DEV-002,Server,23.33,38.44,446.45,3.56,0.5,0.07,153,50,18.29,39.5,none
2023-01-08 17:20:00,DEV-040,Router,24.24,44.04,259.4,3.36,0.67,0.03,203,104,16.04,41.1,none
2023-01-08 17:25:00,DEV-042,Switch,36.89,24.95,199.68,4.08,0.46,0.84,131,105,8.04,39.3,high_errors
2023-01-08 17:30:00,DEV-004,Firewall,41.16,28.38,319.95,5.25,0.18,0.09,129,62,3.18,45.7,none
2023-01-08 17:35:00,DEV-007,Server,15.16,40.3,423.18,4.59,0.46,0.11,128,104,5.22,43.9,none
2023-01-08 17:40:00,DEV-038,Router,46.41,48.04,353.77,3.38,0.2,0.13,127,85,22.11,56.8,none
2023-01-08 17:45:00,DEV-007,Router,38.57,32.59,280.98,4.45,0.46,0.0,128,85,15.74,49.8,none
2023-01-08 17:50:00,DEV-040,Switch,10.5,90.8,637.08,6.91,0.03,0.12,129,51,16.69,40.5,high_memory
2023-01-08 17:55:00,DEV-028,Firewall,47.68,48.48,327.13,3.55,0.39,0.1,180,93,20.41,43.7,none
2023-01-08 18:00:00,DEV-048,Server,7.27,57.83,432.94,8.11,0.56,0.2,168,51,15.08,44.2,none
2023-01-08 18:05:00,DEV-044,Workstation,20.77,37.8,294.96,5.01,0.57,0.05,208,81,13.47,36.9,none
2023-01-08 18:10:00,DEV-021,Switch,34.78,39.2,617.46,4.71,0.14,0.18,163,74,21.32,47.4,none
2023-01-08 18:15:00,DEV-038,Switch,12.45,44.22,432.48,6.01,0.28,0.07,199,104,0.0,50.8,none
2023-01-08 18:20:00,DEV-008,Firewall,32.78,33.83,348.92,3.1,0.3,0.04,109,59,22.59,45.3,none
2023-01-08 18:25:00,DEV-027,Switch,42.22,41.53,304.0,5.99,0.2,0.13,115,66,17.11,48.4,none
2023-01-08 18:30:00,DEV-036,Switch,36.53,42.57,782.85,1.33,0.19,0.05,96,65,25.5,42.0,none
2023-01-08 18:35:00,DEV-038,Router,28.89,21.66,380.52,4.08,0.69,0.02,136,101,16.44,34.4,none
2023-01-08 18:40:00,DEV-041,Workstation,53.08,51.15,630.41,1.51,0.95,0.06,134,65,27.58,44.1,none
2023-01-08 18:45:00,DEV-011,Router,41.12,43.25,485.74,3.11,1.04,0.03,162,87,29.23,51.9,none
2023-01-08 18:50:00,DEV-006,Router,80.0,48.7,764.73,4.87,0.18,0.08,110,87,28.52,44.4,high_cpu
2023-01-08 18:55:00,DEV-046,Workstation,9.58,54.6,233.56,1.91,0.45,0.11,162,78,34.08,45.3,none
2023-01-08 19:00:00,DEV-027,Server,49.42,51.78,306.07,4.66,1.14,0.07,129,83,16.25,41.0,none
2023-01-08 19:05:00,DEV-014,Switch,26.65,59.52,479.51,2.34,0.05,0.21,143,88,13.83,46.6,none
2023-01-08 19:10:00,DEV-034,Server,55.79,34.51,568.79,2.19,1.11,0.11,137,74,15.92,42.7,none
2023-01-08 19:15:00,DEV-012,Workstation,0.0,41.17,479.02,5.98,0.34,0.06,149,47,21.15,35.7,none
2023-01-08 19:20:00,DEV-039,Switch,50.72,50.55,361.07,6.32,0.53,0.05,89,86,13.65,50.5,none
2023-01-08 19:25:00,DEV-040,Router,34.12,33.95,769.68,6.15,0.0,0.08,108,64,18.84,46.8,none
2023-01-08 19:30:00,DEV-020,Firewall,37.83,55.28,595.49,6.15,0.56,0.16,140,74,4.76,50.3,none
2023-01-08 19:35:00,DEV-036,Switch,32.75,77.55,439.17,5.18,0.66,0.04,160,80,17.57,50.9,none
2023-01-08 19:40:00,DEV-034,Router,20.35,45.64,718.2,3.59,0.41,0.22,164,69,26.42,42.2,none
2023-01-08 19:45:00,DEV-049,Workstation,10.44,58.82,334.54,9.9,0.35,0.21,108,100,24.0,49.2,none
2023-01-08 19:50:00,DEV-030,Switch,48.43,36.37,303.67,4.9,0.57,0.08,158,86,12.72,47.0,none
2023-01-08 19:55:00,DEV-013,Router,29.91,33.95,618.11,3.45,0.36,0.1,191,83,24.23,43.5,none
2023-01-08 20:00:00,DEV-044,Server,32.74,41.76,544.0,4.41,0.9,0.08,98,134,17.38,51.6,none
2023-01-08 20:05:00,DEV-011,Router,54.99,53.69,470.3,22.29,0.12,0.2,124,74,20.79,44.5,high_latency
2023-01-08 20:10:00,DEV-019,Switch,24.07,59.08,642.54,5.64,0.38,0.15,136,111,20.89,51.1,none
2023-01-08 20:15:00,DEV-022,Workstation,32.21,43.21,683.81,9.39,0.97,0.14,167,69,22.36,40.4,none
2023-01-08 20:20:00,DEV-049,Server,39.56,47.63,205.87,5.08,0.62,0.77,160,53,13.79,50.2,high_errors
2023-01-08 20:25:00,DEV-004,Workstation,33.93,46.43,418.02,5.04,0.0,0.14,204,58,12.48,47.2,none
2023-01-08 20:30:00,DEV-002,Server,56.04,42.33,315.6,4.58,0.19,0.07,140,61,13.78,45.4,none
2023-01-08 20:35:00,DEV-005,Switch,37.15,25.27,559.46,4.24,0.72,0.14,133,92,13.3,51.6,none
2023-01-08 20:40:00,DEV-038,Workstation,21.94,46.59,471.86,2.97,0.77,0.07,98,22,13.0,51.9,none
2023-01-08 20:45:00,DEV-013,Firewall,52.8,33.74,443.83,4.07,0.1,0.05,179,90,22.18,38.3,none
2023-01-08 20:50:00,DEV-008,Firewall,35.44,14.71,626.42,5.52,0.1,0.18,96,90,24.44,38.8,none
2023-01-08 20:55:00,DEV-016,Server,33.37,22.72,73.04,2.86,0.32,0.13,152,81,11.88,42.3,none
2023-01-08 21:00:00,DEV-025,Switch,19.99,27.66,123.28,5.15,0.33,0.08,170,69,9.33,47.8,bandwidth_saturation
2023-01-08 21:05:00,DEV-032,Router,37.93,46.31,593.88,5.91,0.51,0.22,111,68,27.74,45.7,none
2023-01-08 21:10:00,DEV-010,Switch,45.31,44.4,706.11,2.98,0.9,0.16,113,92,19.66,42.0,none
2023-01-08 21:15:00,DEV-030,Switch,5.61,30.24,606.22,6.63,0.44,0.14,178,83,14.22,47.2,none
2023-01-08 21:20:00,DEV-009,Server,41.25,50.45,629.81,2.28,0.35,0.01,172,75,23.45,37.6,none
2023-01-08 21:25:00,DEV-041,Firewall,54.96,28.04,616.18,5.24,0.44,0.09,130,105,20.1,38.7,none
2023-01-08 21:30:00,DEV-013,Firewall,42.285000000000004,57.083,634.67,7.58,0.34,0.1,176,52,24.04,42.7,multiple_issues
2023-01-08 21:35:00,DEV-045,Workstation,43.62,100.0,470.53,13.02,0.72,0.04,94,96,11.33,36.7,multiple_issues
2023-01-08 21:40:00,DEV-008,Server,74.01,39.182,384.12,17.9,0.0,0.04,136,75,12.85,39.2,multiple_issues
2023-01-08 21:45:00,DEV-011,Firewall,84.9,59.189,587.78,9.46,0.59,0.15,120,85,25.57,52.7,multiple_issues
2023-01-08 21:50:00,DEV-019,Workstation,63.17,43.21,670.8,1.0,0.97,0.06,142,88,18.77,46.0,none
2023-01-08 21:55:00,DEV-041,Workstation,86.655,49.088,336.96,17.26,0.66,0.2,175,53,25.16,40.1,multiple_issues
2023-01-08 22:00:00,DEV-037,Workstation,51.105000000000004,53.911,257.35,6.74,1.16,0.11,144,116,16.83,44.5,multiple_issues
2023-01-08 22:05:00,DEV-006,Server,73.23,48.841,388.02,2.0,0.22,0.05,154,67,37.26,39.7,multiple_issues
2023-01-08 22:10:00,DEV-032,Switch,82.455,58.513,621.02,12.98,0.0,0.1,142,57,23.68,53.6,multiple_issues
2023-01-08 22:15:00,DEV-030,Firewall,0.0,35.96,313.14,5.14,4.02,0.07,170,112,41.29,41.3,packet_loss
2023-01-08 22:20:00,DEV-048,Switch,6.65,49.09,741.57,6.63,0.98,0.09,131,82,17.36,48.3,none
2023-01-08 22:25:00,DEV-028,Workstation,72.765,71.44800000000001,576.59,10.98,0.74,0.0,156,81,21.7,44.6,multiple_issues
2023-01-08 22:30:00,DEV-038,Switch,40.45,35.49,669.43,5.95,0.55,0.07,174,84,13.96,44.7,none
2023-01-08 22:35:00,DEV-001,Server,43.41,49.0,573.05,5.19,0.81,0.16,172,68,11.54,42.3,none
2023-01-08 22:40:00,DEV-003,Server,63.28,45.76,818.97,4.76,0.42,0.1,147,64,10.81,47.5,none
2023-01-08 22:45:00,DEV-033,Router,49.8,71.72,434.94,4.29,0.27,0.16,174,62,12.78,49.8,none
2023-01-08 22:50:00,DEV-026,Server,39.72,51.49,367.58,1.24,0.24,0.13,213,71,38.21,49.1,none
2023-01-08 22:55:00,DEV-045,Router,13.08,44.95,629.6,1.0,0.69,0.16,161,78,18.62,43.8,none
2023-01-08 23:00:00,DEV-016,Router,16.34,34.14,437.51,5.23,0.33,0.06,172,87,15.69,47.5,none
2023-01-08 23:05:00,DEV-001,Server,27.18,43.15,646.26,3.79,0.15,0.09,109,74,17.75,32.7,none
2023-01-08 23:10:00,DEV-009,Firewall,41.94,40.2,677.28,5.43,0.72,0.16,146,79,7.41,51.2,none
2023-01-08 23:15:00,DEV-042,Router,31.8,30.32,610.96,1.0,0.37,1.0,136,65,16.67,35.0,high_errors
2023-01-08 23:20:00,DEV-020,Switch,44.72,40.92,459.15,4.46,0.5,0.13,148,52,24.6,47.5,none
2023-01-08 23:25:00,DEV-037,Workstation,37.07,55.3,504.56,7.22,5.0,0.13,127,77,29.91,37.5,packet_loss
2023-01-08 23:30:00,DEV-030,Switch,28.11,38.28,370.22,6.75,0.61,0.06,168,76,12.88,41.4,none
2023-01-08 23:35:00,DEV-026,Switch,40.53,53.66,426.98,6.09,0.97,0.04,160,96,19.24,51.2,none
2023-01-08 23:40:00,DEV-024,Server,66.98,46.52,464.96,6.95,0.75,0.0,149,72,23.17,44.0,none
2023-01-08 23:45:00,DEV-001,Router,32.72,32.04,610.18,8.31,0.25,0.03,150,79,29.37,38.9,none
2023-01-08 23:50:00,DEV-045,Firewall,25.93,16.63,706.25,5.5,0.36,0.03,113,88,11.14,45.5,none
2023-01-08 23:55:00,DEV-019,Server,64.64,38.23,355.78,5.76,0.13,0.19,192,76,12.82,42.9,none
2023-01-09 00:00:00,DEV-045,Workstation,29.57,47.0,655.94,2.93,0.8,0.13,134,58,20.93,39.7,none
2023-01-09 00:05:00,DEV-014,Router,49.36,28.91,582.16,4.84,0.33,0.09,182,56,16.7,41.2,none
2023-01-09 00:10:00,DEV-022,Router,33.42,34.19,234.79,2.89,0.99,0.11,156,74,19.59,42.9,none
2023-01-09 00:15:00,DEV-044,Firewall,41.91,43.61,324.31,5.51,0.0,0.12,107,78,10.44,45.0,none
2023-01-09 00:20:00,DEV-008,Server,42.68,60.44,268.8,6.95,0.54,0.08,172,75,25.74,40.0,none
2023-01-09 00:25:00,DEV-040,Router,24.51,53.73,722.81,4.93,0.0,0.09,150,75,22.69,42.6,none
2023-01-09 00:30:00,DEV-012,Workstation,46.59,28.41,685.53,8.1,0.23,0.05,162,56,16.06,50.5,none
2023-01-09 00:35:00,DEV-036,Switch,45.08,66.17,525.62,3.78,0.52,0.09,145,79,12.55,46.4,none
2023-01-09 00:40:00,DEV-022,Switch,12.88,33.81,482.17,1.0,0.73,0.0,170,54,16.76,47.6,none
2023-01-09 00:45:00,DEV-042,Server,66.99,43.81,202.61,6.91,0.43,0.1,166,35,20.05,43.0,none
2023-01-09 00:50:00,DEV-049,Workstation,52.34,51.14,255.95,7.53,0.63,0.02,151,100,10.29,51.9,none
2023-01-09 00:55:00,DEV-045,Switch,11.33,32.92,358.57,7.75,0.35,0.04,163,93,25.34,43.6,none
2023-01-09 01:00:00,DEV-049,Switch,37.84,34.61,751.22,7.29,0.82,0.14,165,55,25.07,45.6,none
2023-01-09 01:05:00,DEV-018,Workstation,52.97,52.1,582.56,1.63,0.47,0.07,157,71,17.79,47.3,none
2023-01-09 01:10:00,DEV-018,Router,27.54,43.87,272.09,20.0,0.7,0.04,187,99,17.85,60.0,high_latency
2023-01-09 01:15:00,DEV-029,Server,52.67,31.02,611.93,5.13,0.27,0.05,179,68,19.18,40.4,none
2023-01-09 01:20:00,DEV-008,Server,22.81,40.89,558.23,1.0,0.51,0.06,192,138,17.13,36.4,none
2023-01-09 01:25:00,DEV-044,Workstation,35.78,39.95,795.7,8.33,0.76,0.07,170,85,21.93,37.2,none
2023-01-09 01:30:00,DEV-029,Workstation,49.96,43.71,484.87,3.8,0.26,0.12,97,95,11.57,34.7,none
2023-01-09 01:35:00,DEV-044,Router,61.36,32.12,391.68,7.27,1.06,0.02,121,62,27.48,53.2,none
2023-01-09 01:40:00,DEV-030,Router,17.83,100.0,393.64,5.67,0.12,0.09,146,73,23.08,40.0,high_memory
2023-01-09 01:45:00,DEV-019,Router,20.78,47.68,701.31,4.95,0.65,0.14,174,60,13.78,41.5,none
2023-01-09 01:50:00,DEV-018,Router,62.97,48.52,569.5,5.73,0.1,0.2,164,94,5.88,48.9,none
2023-01-09 01:55:00,DEV-032,Switch,28.7,26.55,356.94,2.47,0.12,0.1,138,86,33.41,44.4,none
2023-01-09 02:00:00,DEV-034,Router,0.37,39.52,679.01,4.83,0.96,0.12,94,82,22.38,50.4,none
2023-01-09 02:05:00,DEV-044,Workstation,61.34,53.32,566.07,6.35,0.45,0.03,151,87,10.37,51.6,none
2023-01-09 02:10:00,DEV-031,Firewall,49.13,25.97,704.87,4.38,0.27,0.15,148,117,13.18,36.3,none
2023-01-09 02:15:00,DEV-048,Router,29.84,51.9,360.93,2.34,0.57,0.03,159,73,23.96,38.1,none
2023-01-09 02:20:00,DEV-005,Router,53.52,40.23,614.53,6.92,0.15,0.14,107,52,35.71,50.6,none
2023-01-09 02:25:00,DEV-015,Workstation,65.16,37.99,515.36,6.05,0.5,0.06,123,84,11.47,39.5,none
2023-01-09 02:30:00,DEV-027,Workstation,39.96,41.29,640.58,4.15,0.33,0.12,125,66,15.05,44.0,none
2023-01-09 02:35:00,DEV-042,Firewall,60.64,25.91,694.33,6.48,0.97,0.26,192,98,9.5,39.1,none
2023-01-09 02:40:00,DEV-043,Workstation,39.46,22.06,592.32,1.0,0.85,0.08,153,65,4.81,51.2,none
2023-01-09 02:45:00,DEV-029,Server,54.09,38.22,599.29,4.22,0.59,0.14,166,106,24.15,45.1,none
2023-01-09 02:50:00,DEV-009,Firewall,22.64,36.69,621.51,2.0,0.83,0.09,125,58,25.39,44.9,none
2023-01-09 02:55:00,DEV-017,Switch,57.89,27.28,413.28,4.82,0.27,0.1,159,89,32.05,38.5,none
2023-01-09 03:00:00,DEV-019,Router,39.13,34.67,564.5,5.86,0.2,0.05,165,80,18.24,48.3,none
2023-01-09 03:05:00,DEV-019,Server,45.04,36.08,372.19,2.48,0.51,0.03,152,104,17.17,42.3,none
2023-01-09 03:10:00,DEV-040,Switch,64.03,60.56,385.31,5.28,0.6,0.11,204,81,21.9,48.4,none
2023-01-09 03:15:00,DEV-019,Switch,51.92,53.68,580.71,1.88,0.35,0.14,157,96,35.1,39.1,none
2023-01-09 03:20:00,DEV-046,Switch,51.14,38.48,640.3,4.92,1.14,0.11,130,88,22.59,50.7,none
2023-01-09 03:25:00,DEV-008,Router,40.79,72.14,483.29,4.8,0.32,0.1,156,85,20.54,42.0,none
2023-01-09 03:30:00,DEV-037,Switch,20.85,37.94,671.23,7.71,0.48,0.05,147,121,27.99,47.8,none
2023-01-09 03:35:00,DEV-024,Switch,48.51,60.93,327.07,4.22,0.34,0.13,154,95,15.94,51.9,none
2023-01-09 03:40:00,DEV-046,Router,33.04,50.78,679.31,7.23,0.61,0.14,202,90,14.16,47.9,none
2023-01-09 03:45:00,DEV-023,Switch,33.52,14.27,569.3,5.23,0.85,0.06,104,83,23.04,45.5,none
2023-01-09 03:50:00,DEV-035,Switch,34.39,29.62,479.16,4.3,0.82,0.12,141,114,17.85,47.8,none
2023-01-09 03:55:00,DEV-008,Router,31.58,62.02,513.03,5.23,0.46,0.11,185,96,20.22,53.5,none
2023-01-09 04:00:00,DEV-032,Switch,47.18,37.19,292.95,4.17,0.62,0.13,190,58,16.49,39.1,none
2023-01-09 04:05:00,DEV-021,Switch,14.0,34.92,554.99,6.54,0.22,0.5,96,84,14.14,53.3,high_errors
2023-01-09 04:10:00,DEV-035,Workstation,40.23,40.39,403.83,2.01,0.09,0.07,129,60,23.02,47.6,none
2023-01-09 04:15:00,DEV-046,Firewall,27.21,65.67,237.99,5.12,0.43,0.07,129,79,18.2,43.0,none
2023-01-09 04:20:00,DEV-019,Workstation,14.61,23.04,456.72,4.2,0.44,0.09,134,75,13.17,52.6,none
2023-01-09 04:25:00,DEV-037,Server,22.1,38.0,391.43,3.52,0.51,0.09,136,74,14.24,47.0,none
2023-01-09 04:30:00,DEV-008,Server,64.92,31.96,559.09,5.09,0.7,0.13,156,79,16.52,41.2,none
2023-01-09 04:35:00,DEV-009,Workstation,32.64,27.04,410.92,7.21,0.53,0.14,194,76,21.66,43.5,none
2023-01-09 04:40:00,DEV-002,Server,21.91,31.02,626.47,5.42,1.05,0.15,128,96,17.56,51.1,none
2023-01-09 04:45:00,DEV-015,Server,26.8,29.83,380.64,3.51,0.25,0.07,175,115,9.36,51.3,none
2023-01-09 04:50:00,DEV-021,Router,26.94,46.64,251.88,6.05,0.0,0.12,157,83,14.12,47.7,none
2023-01-09 04:55:00,DEV-013,Workstation,39.97,39.94,600.78,4.81,0.66,0.09,156,91,16.82,38.8,none
2023-01-09 05:00:00,DEV-050,Firewall,38.25,56.74,544.87,5.64,0.49,0.14,144,70,28.84,42.3,none
2023-01-09 05:05:00,DEV-006,Workstation,47.45,55.73,585.02,2.5,0.51,0.09,135,82,26.15,42.7,none
2023-01-09 05:10:00,DEV-044,Router,31.54,39.57,674.58,4.49,0.13,0.02,160,64,25.35,38.3,none
2023-01-09 05:15:00,DEV-026,Switch,26.03,26.5,565.19,6.3,0.6,0.05,127,84,6.5,43.8,none
2023-01-09 05:20:00,DEV-039,Workstation,56.86,40.31,276.72,3.79,0.31,0.21,199,94,17.26,51.0,none
2023-01-09 05:25:00,DEV-004,Firewall,17.11,55.39,639.2,4.7,0.84,0.08,112,99,19.32,48.0,none
2023-01-09 05:30:00,DEV-046,Server,61.43,33.8,478.49,8.14,0.7,0.07,121,69,14.09,46.2,none
2023-01-09 05:35:00,DEV-024,Router,35.29,45.82,373.88,4.86,0.0,0.11,185,51,23.87,41.9,none
2023-01-09 05:40:00,DEV-023,Firewall,46.16,44.37,560.71,5.13,0.9,0.12,128,81,17.05,45.8,none
2023-01-09 05:45:00,DEV-036,Router,27.82,34.35,529.89,5.11,0.82,0.08,90,72,6.99,47.1,none
2023-01-09 05:50:00,DEV-029,Server,9.01,30.61,445.65,8.09,0.18,0.1,167,109,26.22,50.5,none
2023-01-09 05:55:00,DEV-019,Switch,47.09,27.96,553.95,6.7,0.21,0.07,125,95,19.45,43.4,none
2023-01-09 06:00:00,DEV-028,Server,14.9,41.67,414.86,5.49,0.16,0.11,136,55,9.38,39.1,none
2023-01-09 06:05:00,DEV-038,Workstation,31.03,85.0,540.47,5.62,0.27,0.15,136,89,18.69,46.9,high_memory
2023-01-09 06:10:00,DEV-020,Server,30.91,47.2,498.89,6.63,0.25,0.01,120,101,18.76,45.5,none
2023-01-09 06:15:00,DEV-034,Firewall,18.33,43.26,103.97,3.25,0.38,0.12,166,91,7.3,45.0,bandwidth_saturation
2023-01-09 06:20:00,DEV-049,Server,31.18,24.09,502.4,4.5,5.0,0.1,133,98,2.23,44.7,packet_loss
2023-01-09 06:25:00,DEV-041,Firewall,7.68,31.53,578.72,2.45,0.07,0.22,109,113,18.62,42.4,none
2023-01-09 06:30:00,DEV-036,Server,42.64,58.52,328.09,3.98,0.75,0.11,183,90,34.47,45.9,none
2023-01-09 06:35:00,DEV-049,Switch,37.46,46.34,478.63,6.7,0.57,0.14,178,88,24.01,39.9,none
2023-01-09 06:40:00,DEV-025,Firewall,25.88,52.6,713.54,1.12,0.33,0.1,123,63,23.8,52.9,none
2023-01-09 06:45:00,DEV-003,Firewall,3.66,40.44,569.49,6.56,0.6,0.19,150,106,14.83,45.3,none
2023-01-09 06:50:00,DEV-020,Server,15.95,53.3,481.93,5.72,0.41,0.13,161,60,12.51,44.9,none
